listing_id,seller_id,product_name,category,listed_price,competitor_price
LST-0001994,MNT-0159,Casual Jacket,Western Wear,1024.44,870.77
LST-0001995,MNT-0159,Classic Jeans,Western Wear,1655.72,1868.88
LST-0001996,MNT-0159,Handcrafted Skirt,Western Wear,669.66,623.24
LST-0001997,MNT-0159,Designer Jeans,Western Wear,785.12,838.6
LST-0001998,MNT-0159,Sport Jacket,Western Wear,1746.18,1704.65
LST-0001999,MNT-0159,Classic Dress,Western Wear,1446.82,1333.46
LST-0002000,MNT-0159,Trendy Dress,Western Wear,1796.55,1652.84
LST-0002001,MNT-0160,Festive Jeans,Western Wear,1369.91,1294.54
LST-0002002,MNT-0160,Premium Dress,Western Wear,1169.99,1263.44
LST-0002003,MNT-0160,Premium T-Shirt,Western Wear,1753.84,1635.84
LST-0002004,MNT-0160,Classic Dress,Western Wear,951.68,962.2
LST-0002005,MNT-0160,Signature Jeans,Western Wear,1880.76,2145.65
LST-0002006,MNT-0160,Festive Skirt,Western Wear,1870.44,2086.42
LST-0002007,MNT-0160,Casual T-Shirt,Western Wear,648.77,683.15
LST-0002008,MNT-0160,Classic T-Shirt,Western Wear,774.27,721.44
LST-0002009,MNT-0160,Designer Jacket,Western Wear,1549.59,1632.83
LST-0002010,MNT-0160,Everyday Jeans,Western Wear,1354.37,1222.27
LST-0002011,MNT-0160,Designer T-Shirt,Western Wear,1546.15,1554.19
LST-0002012,MNT-0160,Handcrafted Jacket,Western Wear,1242.06,1132.37
LST-0002013,MNT-0160,Premium Jacket,Western Wear,1529.0,1614.67
LST-0002014,MNT-0160,Casual Dress,Western Wear,863.31,929.6
LST-0002015,MNT-0160,Designer T-Shirt,Western Wear,875.27,901.57
LST-0002016,MNT-0160,Trendy Skirt,Western Wear,1403.47,1294.18
LST-0002017,MNT-0160,Trendy Skirt,Western Wear,962.47,997.65
LST-0002018,MNT-0160,Festive Dress,Western Wear,1346.21,1548.14
LST-0002019,MNT-0160,Casual Jeans,Western Wear,1166.14,1325.25
LST-0002020,MNT-0160,Trendy Dress,Western Wear,986.67,946.15
LST-0002021,MNT-0160,Sport T-Shirt,Western Wear,982.7,1004.02
LST-0002022,MNT-0160,Signature T-Shirt,Western Wear,1647.79,1482.1
LST-0002023,MNT-0160,Trendy Jacket,Western Wear,856.44,796.43
LST-0002024,MNT-0160,Sport Dress,Western Wear,1898.71,1937.24
LST-0002025,MNT-0160,Sport Dress,Western Wear,669.57,632.24
LST-0002026,MNT-0160,Casual Jeans,Western Wear,710.19,810.06
LST-0002027,MNT-0160,Casual Skirt,Western Wear,973.25,1089.27
LST-0002028,MNT-0160,Premium Jacket,Western Wear,827.8,782.59
LST-0002029,MNT-0160,Signature Jacket,Western Wear,1223.36,1236.91
LST-0002030,MNT-0161,Designer Sherwani,Ethnic Wear,1189.06,1222.76
LST-0002031,MNT-0161,Signature Kurta Set,Ethnic Wear,1973.55,2006.13
LST-0002032,MNT-0161,Designer Lehenga,Ethnic Wear,1968.17,1870.38
LST-0002033,MNT-0161,Trendy Anarkali,Ethnic Wear,943.73,966.6
LST-0002034,MNT-0161,Classic Sherwani,Ethnic Wear,1692.48,1660.64
LST-0002035,MNT-0161,Sport Kurta Set,Ethnic Wear,1469.28,1591.07
LST-0002036,MNT-0161,Premium Saree,Ethnic Wear,1846.27,1850.32
LST-0002037,MNT-0161,Classic Anarkali,Ethnic Wear,1795.43,1737.75
LST-0002038,MNT-0161,Designer Lehenga,Ethnic Wear,1833.11,1865.41
LST-0002039,MNT-0161,Trendy Lehenga,Ethnic Wear,1814.45,1907.12
LST-0002040,MNT-0161,Classic Kurta Set,Ethnic Wear,1796.01,1953.45
LST-0002041,MNT-0161,Classic Sherwani,Ethnic Wear,1060.42,1196.97
LST-0002042,MNT-0161,Premium Lehenga,Ethnic Wear,1357.68,1344.54
LST-0002043,MNT-0161,Trendy Lehenga,Ethnic Wear,2104.98,2096.37
LST-0002044,MNT-0161,Designer Sherwani,Ethnic Wear,1725.89,1665.74
LST-0002045,MNT-0161,Casual Saree,Ethnic Wear,1105.03,1151.67
LST-0002046,MNT-0161,Designer Sherwani,Ethnic Wear,1866.5,1839.86
LST-0002047,MNT-0161,Everyday Sherwani,Ethnic Wear,1491.76,1469.5
LST-0002048,MNT-0161,Sport Sherwani,Ethnic Wear,2491.47,2651.63
LST-0002049,MNT-0161,Festive Anarkali,Ethnic Wear,1902.26,2027.47
LST-0002050,MNT-0161,Designer Kurta Set,Ethnic Wear,1335.26,1273.49
LST-0002051,MNT-0161,Handcrafted Saree,Ethnic Wear,1123.29,1000.39
LST-0002052,MNT-0161,Classic Lehenga,Ethnic Wear,989.79,918.65
LST-0002053,MNT-0161,Designer Lehenga,Ethnic Wear,1657.57,1564.35
LST-0002054,MNT-0161,Festive Anarkali,Ethnic Wear,1105.05,1127.65
LST-0002055,MNT-0161,Festive Lehenga,Ethnic Wear,1789.21,1728.62
LST-0002056,MNT-0161,Signature Sherwani,Ethnic Wear,1567.08,1528.85
LST-0002057,MNT-0161,Festive Lehenga,Ethnic Wear,1613.44,1570.46
LST-0002058,MNT-0161,Handcrafted Saree,Ethnic Wear,1616.87,1744.13
LST-0002059,MNT-0161,Sport Kurta Set,Ethnic Wear,1657.14,1473.72
LST-0002060,MNT-0161,Everyday Lehenga,Ethnic Wear,867.68,904.71
LST-0002061,MNT-0161,Festive Sherwani,Ethnic Wear,1128.8,1246.97
LST-0002062,MNT-0161,Trendy Kurta Set,Ethnic Wear,1215.95,1318.25
LST-0002063,MNT-0161,Premium Sherwani,Ethnic Wear,1100.11,988.83
LST-0002064,MNT-0161,Festive Saree,Ethnic Wear,1812.26,1955.03
LST-0002065,MNT-0161,Designer Sherwani,Ethnic Wear,1984.76,2185.14
LST-0002066,MNT-0161,Designer Saree,Ethnic Wear,2349.35,2227.92
LST-0002067,MNT-0161,Designer Sherwani,Ethnic Wear,1711.98,1560.64
LST-0002068,MNT-0162,Signature Yoga Mat,Sports,1882.1,1671.06
LST-0002069,MNT-0162,Classic Gym Bag,Sports,1700.13,1907.09
LST-0002070,MNT-0162,Everyday Gym Bag,Sports,1506.8,1627.52
LST-0002071,MNT-0162,Signature Track Pants,Sports,698.16,787.47
LST-0002072,MNT-0162,Trendy Jersey,Sports,1788.27,1618.61
LST-0002073,MNT-0162,Casual Jersey,Sports,1982.72,1790.1
LST-0002074,MNT-0162,Classic Track Pants,Sports,606.1,635.33
LST-0002075,MNT-0162,Classic Jersey,Sports,1018.14,985.6
LST-0002076,MNT-0162,Handcrafted Cap,Sports,482.5,492.88
LST-0002077,MNT-0162,Everyday Gym Bag,Sports,816.36,799.98
LST-0002078,MNT-0162,Signature Yoga Mat,Sports,1928.3,1856.57
LST-0002079,MNT-0162,Classic Gym Bag,Sports,1615.13,1506.51
LST-0002080,MNT-0162,Classic Track Pants,Sports,1350.57,1422.74
LST-0002081,MNT-0163,Everyday Kurta Set,Ethnic Wear,1099.87,1068.76
LST-0002082,MNT-0163,Signature Lehenga,Ethnic Wear,933.62,1029.42
LST-0002083,MNT-0163,Signature Saree,Ethnic Wear,1021.17,992.69
LST-0002084,MNT-0163,Signature Lehenga,Ethnic Wear,840.56,890.62
LST-0002085,MNT-0163,Signature Anarkali,Ethnic Wear,1925.07,1636.31
LST-0002086,MNT-0163,Festive Saree,Ethnic Wear,1968.06,2263.27
LST-0002087,MNT-0163,Handcrafted Lehenga,Ethnic Wear,1304.49,1108.82
LST-0002088,MNT-0163,Handcrafted Saree,Ethnic Wear,2049.24,2203.93
LST-0002089,MNT-0163,Signature Kurta Set,Ethnic Wear,2020.15,2174.0
LST-0002090,MNT-0163,Premium Anarkali,Ethnic Wear,2456.83,2241.1
LST-0002091,MNT-0163,Casual Saree,Ethnic Wear,1583.55,1450.81
LST-0002092,MNT-0163,Designer Kurta Set,Ethnic Wear,2282.66,2391.58
LST-0002093,MNT-0164,Signature Lehenga,Ethnic Wear,1600.5,1360.42
LST-0002094,MNT-0164,Handcrafted Sherwani,Ethnic Wear,836.56,938.88
LST-0002095,MNT-0164,Designer Anarkali,Ethnic Wear,2342.69,2495.21
LST-0002096,MNT-0164,Sport Sherwani,Ethnic Wear,2017.72,2127.62
LST-0002097,MNT-0164,Everyday Sherwani,Ethnic Wear,1466.67,1549.64
LST-0002098,MNT-0164,Casual Kurta Set,Ethnic Wear,2294.3,2336.59
LST-0002099,MNT-0164,Casual Saree,Ethnic Wear,1403.5,1192.97
LST-0002100,MNT-0164,Classic Anarkali,Ethnic Wear,2480.03,2234.04
LST-0002101,MNT-0164,Festive Sherwani,Ethnic Wear,1535.75,1522.18
LST-0002102,MNT-0164,Handcrafted Saree,Ethnic Wear,1990.47,1907.14
LST-0002103,MNT-0164,Festive Lehenga,Ethnic Wear,2022.38,1958.72
LST-0002104,MNT-0164,Festive Kurta Set,Ethnic Wear,1275.89,1164.4
LST-0002105,MNT-0164,Signature Sherwani,Ethnic Wear,1170.24,1343.67
LST-0002106,MNT-0165,Premium Loafers,Footwear,1994.77,1897.47
LST-0002107,MNT-0165,Casual Sandals,Footwear,1754.39,1605.65
LST-0002108,MNT-0165,Sport Loafers,Footwear,1156.47,1055.97
LST-0002109,MNT-0165,Classic Sandals,Footwear,1180.85,1259.48
LST-0002110,MNT-0165,Sport Sneakers,Footwear,766.77,784.21
LST-0002111,MNT-0166,Casual Loafers,Footwear,2816.0,2483.78
LST-0002112,MNT-0166,Handcrafted Sneakers,Footwear,1249.31,1310.43
LST-0002113,MNT-0166,Premium Running Shoes,Footwear,2354.87,2309.11
LST-0002114,MNT-0166,Everyday Loafers,Footwear,2126.51,2158.37
LST-0002115,MNT-0166,Handcrafted Running Shoes,Footwear,2666.19,2266.26
LST-0002116,MNT-0166,Sport Sneakers,Footwear,2493.79,2638.49
LST-0002117,MNT-0166,Sport Running Shoes,Footwear,1306.74,1120.67
LST-0002118,MNT-0166,Casual Loafers,Footwear,1521.12,1589.14
LST-0002119,MNT-0166,Casual Loafers,Footwear,2804.11,3224.73
LST-0002120,MNT-0167,Sport Scarf,Accessories,750.62,755.76
LST-0002121,MNT-0167,Everyday Belt,Accessories,209.66,209.27
LST-0002122,MNT-0167,Festive Sunglasses,Accessories,514.34,525.37
LST-0002123,MNT-0167,Signature Scarf,Accessories,535.95,477.96
LST-0002124,MNT-0167,Festive Scarf,Accessories,763.14,688.15
LST-0002125,MNT-0167,Casual Scarf,Accessories,358.16,317.94
LST-0002126,MNT-0167,Designer Sunglasses,Accessories,743.96,855.55
LST-0002127,MNT-0167,Trendy Handbag,Accessories,723.99,710.61
LST-0002128,MNT-0168,Sport Sunglasses,Accessories,661.24,644.05
LST-0002129,MNT-0168,Premium Handbag,Accessories,398.32,372.46
LST-0002130,MNT-0168,Sport Wallet,Accessories,504.03,483.61
LST-0002131,MNT-0168,Handcrafted Handbag,Accessories,403.1,425.11
LST-0002132,MNT-0168,Signature Belt,Accessories,283.88,258.82
LST-0002133,MNT-0168,Everyday Belt,Accessories,645.47,679.73
LST-0002134,MNT-0168,Festive Scarf,Accessories,524.74,508.04
LST-0002135,MNT-0168,Handcrafted Handbag,Accessories,546.11,550.62
LST-0002136,MNT-0168,Trendy Handbag,Accessories,297.23,305.95
LST-0002137,MNT-0168,Festive Wallet,Accessories,546.46,565.88
LST-0002138,MNT-0168,Classic Sunglasses,Accessories,513.99,522.49
LST-0002139,MNT-0168,Trendy Wallet,Accessories,639.08,639.61
LST-0002140,MNT-0168,Designer Wallet,Accessories,655.46,634.61
LST-0002141,MNT-0169,Everyday Anarkali,Ethnic Wear,863.03,888.74
LST-0002142,MNT-0169,Sport Sherwani,Ethnic Wear,2390.18,2374.03
LST-0002143,MNT-0169,Designer Lehenga,Ethnic Wear,1900.0,1852.09
LST-0002144,MNT-0169,Trendy Kurta Set,Ethnic Wear,2423.83,2543.03
LST-0002145,MNT-0169,Classic Saree,Ethnic Wear,1091.42,1111.19
LST-0002146,MNT-0169,Everyday Sherwani,Ethnic Wear,1223.59,1407.13
LST-0002147,MNT-0169,Trendy Sherwani,Ethnic Wear,1300.02,1355.92
LST-0002148,MNT-0169,Everyday Kurta Set,Ethnic Wear,1030.79,1185.41
LST-0002149,MNT-0169,Handcrafted Saree,Ethnic Wear,1843.27,1939.55
LST-0002150,MNT-0169,Premium Kurta Set,Ethnic Wear,950.17,870.84
LST-0002151,MNT-0169,Classic Sherwani,Ethnic Wear,2361.55,2377.18
LST-0002152,MNT-0169,Handcrafted Sherwani,Ethnic Wear,1052.16,1039.69
LST-0002153,MNT-0169,Premium Lehenga,Ethnic Wear,1028.76,1043.38
LST-0002154,MNT-0169,Everyday Lehenga,Ethnic Wear,2252.57,2373.46
LST-0002155,MNT-0169,Sport Kurta Set,Ethnic Wear,887.72,880.01
LST-0002156,MNT-0169,Handcrafted Anarkali,Ethnic Wear,1328.72,1184.19
LST-0002157,MNT-0169,Casual Anarkali,Ethnic Wear,2062.01,2150.52
LST-0002158,MNT-0169,Everyday Kurta Set,Ethnic Wear,894.36,804.38
LST-0002159,MNT-0169,Casual Sherwani,Ethnic Wear,1806.67,1958.11
LST-0002160,MNT-0169,Everyday Saree,Ethnic Wear,2158.49,2186.79
LST-0002161,MNT-0169,Sport Sherwani,Ethnic Wear,1840.11,1805.73
LST-0002162,MNT-0169,Sport Kurta Set,Ethnic Wear,2481.06,2481.77
LST-0002163,MNT-0169,Casual Kurta Set,Ethnic Wear,1127.0,1098.3
LST-0002164,MNT-0169,Designer Saree,Ethnic Wear,1647.55,1681.76
LST-0002165,MNT-0169,Designer Kurta Set,Ethnic Wear,1393.45,1184.43
LST-0002166,MNT-0169,Festive Anarkali,Ethnic Wear,1389.02,1406.68
LST-0002167,MNT-0169,Everyday Sherwani,Ethnic Wear,2483.0,2681.49
LST-0002168,MNT-0170,Sport Yoga Mat,Sports,1335.29,1408.74
LST-0002169,MNT-0170,Signature Cap,Sports,645.81,637.78
LST-0002170,MNT-0170,Everyday Gym Bag,Sports,434.3,417.92
LST-0002171,MNT-0170,Handcrafted Jersey,Sports,523.24,557.66
LST-0002172,MNT-0170,Trendy Track Pants,Sports,658.18,620.81
LST-0002173,MNT-0170,Handcrafted Cap,Sports,1000.64,906.11
LST-0002174,MNT-0170,Sport Track Pants,Sports,1413.23,1487.75
LST-0002175,MNT-0171,Premium Sherwani,Ethnic Wear,1824.31,1973.92
LST-0002176,MNT-0171,Festive Kurta Set,Ethnic Wear,966.65,885.75
LST-0002177,MNT-0171,Trendy Lehenga,Ethnic Wear,2227.44,2242.35
LST-0002178,MNT-0171,Premium Saree,Ethnic Wear,2389.14,2234.0
LST-0002179,MNT-0171,Everyday Saree,Ethnic Wear,1072.51,1056.64
LST-0002180,MNT-0171,Festive Lehenga,Ethnic Wear,2455.48,2379.67
LST-0002181,MNT-0171,Classic Saree,Ethnic Wear,2295.78,2340.75
LST-0002182,MNT-0171,Festive Lehenga,Ethnic Wear,1309.87,1292.65
LST-0002183,MNT-0171,Casual Lehenga,Ethnic Wear,2157.28,2137.43
LST-0002184,MNT-0171,Everyday Anarkali,Ethnic Wear,1348.37,1477.14
LST-0002185,MNT-0171,Casual Saree,Ethnic Wear,818.67,695.87
LST-0002186,MNT-0171,Handcrafted Sherwani,Ethnic Wear,1174.07,1076.04
LST-0002187,MNT-0172,Classic Running Shoes,Footwear,1383.53,1296.14
LST-0002188,MNT-0172,Premium Sandals,Footwear,819.84,846.57
LST-0002189,MNT-0172,Designer Loafers,Footwear,1206.37,1387.33
LST-0002190,MNT-0172,Sport Loafers,Footwear,2631.72,2534.4
LST-0002191,MNT-0172,Classic Running Shoes,Footwear,2814.5,3029.65
LST-0002192,MNT-0172,Designer Loafers,Footwear,2800.2,2457.88
LST-0002193,MNT-0172,Everyday Sandals,Footwear,2405.75,2616.95
LST-0002194,MNT-0172,Designer Loafers,Footwear,2545.86,2551.6
LST-0002195,MNT-0172,Designer Sandals,Footwear,1860.81,1880.15
LST-0002196,MNT-0173,Sport Lehenga,Ethnic Wear,1498.17,1681.64
LST-0002197,MNT-0173,Signature Sherwani,Ethnic Wear,2375.58,2508.67
LST-0002198,MNT-0173,Trendy Kurta Set,Ethnic Wear,1145.72,973.86
LST-0002199,MNT-0173,Casual Lehenga,Ethnic Wear,1200.11,1130.32
LST-0002200,MNT-0174,Premium Cap,Sports,1400.84,1521.84
LST-0002201,MNT-0174,Designer Gym Bag,Sports,981.17,1080.83
LST-0002202,MNT-0174,Sport Jersey,Sports,1002.78,852.36
LST-0002203,MNT-0174,Designer Yoga Mat,Sports,1817.14,1936.29
LST-0002204,MNT-0174,Everyday Jersey,Sports,1644.0,1595.35
LST-0002205,MNT-0174,Trendy Gym Bag,Sports,1720.43,1792.99
LST-0002206,MNT-0174,Trendy Track Pants,Sports,1192.72,1371.63
LST-0002207,MNT-0174,Trendy Track Pants,Sports,1020.49,1012.02
LST-0002208,MNT-0174,Premium Track Pants,Sports,1569.6,1565.9
LST-0002209,MNT-0174,Sport Cap,Sports,1595.29,1696.66
LST-0002210,MNT-0174,Trendy Gym Bag,Sports,1305.84,1361.01
LST-0002211,MNT-0174,Everyday Track Pants,Sports,1657.67,1661.34
LST-0002212,MNT-0174,Trendy Jersey,Sports,1291.55,1283.1
LST-0002213,MNT-0174,Signature Yoga Mat,Sports,1040.9,1030.75
LST-0002214,MNT-0174,Sport Yoga Mat,Sports,1733.81,1775.77
LST-0002215,MNT-0174,Handcrafted Track Pants,Sports,1691.95,1562.14
LST-0002216,MNT-0174,Signature Jersey,Sports,1135.64,1103.13
LST-0002217,MNT-0174,Casual Gym Bag,Sports,1233.8,1375.26
LST-0002218,MNT-0174,Sport Cap,Sports,1743.08,1634.01
LST-0002219,MNT-0174,Everyday Cap,Sports,1374.59,1401.28
LST-0002220,MNT-0174,Casual Yoga Mat,Sports,914.42,976.03
LST-0002221,MNT-0174,Trendy Cap,Sports,1366.79,1330.36
LST-0002222,MNT-0174,Sport Track Pants,Sports,811.54,848.19
LST-0002223,MNT-0174,Signature Gym Bag,Sports,1254.9,1359.22
LST-0002224,MNT-0174,Classic Yoga Mat,Sports,1357.92,1154.23
LST-0002225,MNT-0174,Premium Track Pants,Sports,591.79,567.38
LST-0002226,MNT-0174,Signature Gym Bag,Sports,1692.19,1704.15
LST-0002227,MNT-0174,Handcrafted Yoga Mat,Sports,1179.16,1175.4
LST-0002228,MNT-0174,Premium Track Pants,Sports,1470.31,1324.52
LST-0002229,MNT-0174,Trendy Cap,Sports,1916.65,1894.67
LST-0002230,MNT-0174,Classic Track Pants,Sports,1734.08,1869.53
LST-0002231,MNT-0174,Designer Jersey,Sports,503.2,524.64
LST-0002232,MNT-0175,Trendy Kurta Set,Ethnic Wear,855.64,834.97
LST-0002233,MNT-0175,Trendy Lehenga,Ethnic Wear,894.62,938.61
LST-0002234,MNT-0175,Classic Saree,Ethnic Wear,2350.6,2369.69
LST-0002235,MNT-0175,Handcrafted Lehenga,Ethnic Wear,2316.3,2062.62
LST-0002236,MNT-0175,Sport Kurta Set,Ethnic Wear,1727.83,1770.24
LST-0002237,MNT-0175,Classic Sherwani,Ethnic Wear,1733.47,1857.44
LST-0002238,MNT-0175,Sport Sherwani,Ethnic Wear,2227.48,2092.66
LST-0002239,MNT-0176,Trendy Saree,Ethnic Wear,2357.17,2452.74
LST-0002240,MNT-0176,Sport Kurta Set,Ethnic Wear,2314.18,2472.99
LST-0002241,MNT-0176,Signature Sherwani,Ethnic Wear,988.34,904.56
LST-0002242,MNT-0176,Sport Sherwani,Ethnic Wear,2022.81,1980.25
LST-0002243,MNT-0176,Designer Sherwani,Ethnic Wear,2144.67,1822.97
LST-0002244,MNT-0176,Casual Saree,Ethnic Wear,1986.28,1855.96
LST-0002245,MNT-0177,Sport Sneakers,Footwear,928.61,911.66
LST-0002246,MNT-0177,Festive Loafers,Footwear,2014.78,1932.24
LST-0002247,MNT-0177,Festive Heels,Footwear,1484.84,1540.2
LST-0002248,MNT-0177,Casual Loafers,Footwear,2376.83,2067.19
LST-0002249,MNT-0177,Sport Loafers,Footwear,1018.03,1082.29
LST-0002250,MNT-0177,Casual Sneakers,Footwear,792.16,910.98
LST-0002251,MNT-0177,Handcrafted Heels,Footwear,2146.92,2279.03
LST-0002252,MNT-0177,Signature Loafers,Footwear,1051.02,1102.26
LST-0002253,MNT-0178,Signature Jersey,Sports,665.91,669.52
LST-0002254,MNT-0178,Sport Cap,Sports,1815.27,1662.77
LST-0002255,MNT-0178,Designer Yoga Mat,Sports,697.27,712.04
LST-0002256,MNT-0178,Trendy Yoga Mat,Sports,647.44,612.09
LST-0002257,MNT-0178,Sport Yoga Mat,Sports,1911.01,2095.69
LST-0002258,MNT-0178,Signature Track Pants,Sports,1142.36,1211.72
LST-0002259,MNT-0178,Casual Cap,Sports,431.72,440.96
LST-0002260,MNT-0178,Signature Track Pants,Sports,1737.55,1900.77
LST-0002261,MNT-0178,Trendy Track Pants,Sports,1315.25,1261.87
LST-0002262,MNT-0178,Classic Yoga Mat,Sports,1419.21,1436.47
LST-0002263,MNT-0178,Sport Gym Bag,Sports,795.18,783.21
LST-0002264,MNT-0178,Festive Gym Bag,Sports,696.78,695.11
LST-0002265,MNT-0178,Casual Track Pants,Sports,1792.07,1988.29
LST-0002266,MNT-0178,Everyday Cap,Sports,1764.72,1798.25
LST-0002267,MNT-0178,Trendy Track Pants,Sports,683.05,690.21
LST-0002268,MNT-0179,Premium Belt,Accessories,575.41,581.74
LST-0002269,MNT-0179,Trendy Belt,Accessories,677.94,661.98
LST-0002270,MNT-0179,Designer Handbag,Accessories,353.1,332.42
LST-0002271,MNT-0179,Casual Belt,Accessories,605.81,675.33
LST-0002272,MNT-0179,Casual Scarf,Accessories,689.89,713.02
LST-0002273,MNT-0179,Everyday Handbag,Accessories,570.66,563.54
LST-0002274,MNT-0180,Everyday Jacket,Western Wear,1913.5,1851.8
LST-0002275,MNT-0180,Trendy T-Shirt,Western Wear,1079.44,1192.68
LST-0002276,MNT-0180,Signature Skirt,Western Wear,1641.58,1658.76
LST-0002277,MNT-0180,Sport Jeans,Western Wear,1502.11,1519.47
LST-0002278,MNT-0180,Everyday Jeans,Western Wear,1281.57,1418.53
LST-0002279,MNT-0180,Classic Dress,Western Wear,1153.25,1157.75
LST-0002280,MNT-0180,Handcrafted T-Shirt,Western Wear,1685.78,1726.76
LST-0002281,MNT-0180,Handcrafted Skirt,Western Wear,1661.13,1701.78
LST-0002282,MNT-0180,Sport Dress,Western Wear,887.72,888.84
LST-0002283,MNT-0180,Trendy Jeans,Western Wear,836.37,853.59
LST-0002284,MNT-0180,Designer Jeans,Western Wear,1962.82,2209.84
LST-0002285,MNT-0180,Festive Dress,Western Wear,1549.88,1558.25
LST-0002286,MNT-0180,Festive Skirt,Western Wear,1929.73,1941.57
LST-0002287,MNT-0180,Casual T-Shirt,Western Wear,1948.78,1876.8
LST-0002288,MNT-0180,Signature T-Shirt,Western Wear,1208.86,1230.01
LST-0002289,MNT-0181,Classic Handbag,Accessories,234.87,256.89
LST-0002290,MNT-0181,Casual Scarf,Accessories,685.74,601.93
LST-0002291,MNT-0181,Casual Sunglasses,Accessories,355.02,357.39
LST-0002292,MNT-0181,Trendy Handbag,Accessories,375.92,399.89
LST-0002293,MNT-0182,Designer Wallet,Accessories,253.41,257.49
LST-0002294,MNT-0182,Handcrafted Sunglasses,Accessories,731.13,725.9
LST-0002295,MNT-0183,Signature Heels,Footwear,2771.25,2812.81
LST-0002296,MNT-0183,Trendy Sandals,Footwear,1028.06,1099.0
LST-0002297,MNT-0183,Festive Sandals,Footwear,841.83,848.66
LST-0002298,MNT-0184,Designer Sherwani,Ethnic Wear,1414.75,1265.03
LST-0002299,MNT-0184,Designer Kurta Set,Ethnic Wear,2334.87,2487.11
LST-0002300,MNT-0184,Handcrafted Kurta Set,Ethnic Wear,863.82,946.22
LST-0002301,MNT-0184,Festive Sherwani,Ethnic Wear,1707.69,1832.24
LST-0002302,MNT-0184,Handcrafted Kurta Set,Ethnic Wear,2041.4,1747.12
LST-0002303,MNT-0184,Sport Sherwani,Ethnic Wear,1123.13,1164.57
LST-0002304,MNT-0184,Festive Sherwani,Ethnic Wear,1394.51,1428.86
LST-0002305,MNT-0184,Classic Saree,Ethnic Wear,1301.71,1204.0
LST-0002306,MNT-0184,Premium Sherwani,Ethnic Wear,2367.29,2236.08
LST-0002307,MNT-0184,Trendy Kurta Set,Ethnic Wear,1912.69,1893.76
LST-0002308,MNT-0184,Casual Lehenga,Ethnic Wear,1283.21,1327.61
LST-0002309,MNT-0184,Classic Sherwani,Ethnic Wear,1648.07,1454.72
LST-0002310,MNT-0185,Sport Handbag,Accessories,375.93,361.66
LST-0002311,MNT-0185,Handcrafted Handbag,Accessories,615.55,583.72
LST-0002312,MNT-0185,Signature Handbag,Accessories,763.59,676.16
LST-0002313,MNT-0185,Classic Belt,Accessories,374.66,395.83
LST-0002314,MNT-0185,Sport Wallet,Accessories,216.76,214.52
LST-0002315,MNT-0185,Classic Belt,Accessories,676.21,720.82
LST-0002316,MNT-0185,Premium Wallet,Accessories,416.45,458.19
LST-0002317,MNT-0185,Signature Handbag,Accessories,407.3,422.45
LST-0002318,MNT-0185,Everyday Sunglasses,Accessories,368.11,382.04
LST-0002319,MNT-0185,Trendy Sunglasses,Accessories,564.67,517.5
LST-0002320,MNT-0185,Trendy Scarf,Accessories,480.85,524.51
LST-0002321,MNT-0185,Everyday Handbag,Accessories,730.78,708.3
LST-0002322,MNT-0185,Signature Wallet,Accessories,658.07,625.47
LST-0002323,MNT-0185,Handcrafted Belt,Accessories,358.19,371.99
LST-0002324,MNT-0185,Casual Handbag,Accessories,590.27,583.56
LST-0002325,MNT-0185,Sport Wallet,Accessories,579.26,594.84
LST-0002326,MNT-0185,Classic Wallet,Accessories,393.64,391.55
LST-0002327,MNT-0185,Signature Wallet,Accessories,237.3,236.99
LST-0002328,MNT-0185,Sport Scarf,Accessories,602.89,667.42
LST-0002329,MNT-0185,Classic Sunglasses,Accessories,471.68,471.25
LST-0002330,MNT-0185,Everyday Belt,Accessories,702.55,799.06
LST-0002331,MNT-0185,Everyday Scarf,Accessories,540.73,591.13
LST-0002332,MNT-0185,Sport Wallet,Accessories,310.17,304.61
LST-0002333,MNT-0185,Signature Scarf,Accessories,695.66,673.13
LST-0002334,MNT-0185,Casual Sunglasses,Accessories,560.31,616.15
LST-0002335,MNT-0185,Handcrafted Wallet,Accessories,207.12,233.28
LST-0002336,MNT-0185,Festive Belt,Accessories,568.36,500.06
LST-0002337,MNT-0185,Premium Handbag,Accessories,517.47,533.0
LST-0002338,MNT-0185,Trendy Handbag,Accessories,477.06,425.02
LST-0002339,MNT-0185,Handcrafted Handbag,Accessories,401.51,423.25
LST-0002340,MNT-0186,Classic Dress,Western Wear,1962.67,1949.34
LST-0002341,MNT-0186,Designer Jeans,Western Wear,856.82,985.34
LST-0002342,MNT-0186,Sport Jacket,Western Wear,1600.96,1467.77
LST-0002343,MNT-0186,Everyday Jacket,Western Wear,669.12,619.49
